stay_length,lead_time,adr,hotel,is_canceled,is_repeated_guest,arrival_date_month,is_parking_required
1,87,88.2,City Hotel,0,0,January,1
1,23,89.1,Resort Hotel,1,1,September,0
1,6,45.0,Resort Hotel,0,1,March,1
3,157,177.3,City Hotel,1,0,July,0
3,1,60.0,Resort Hotel,0,0,April,0
5,11,140.4,Resort Hotel,0,0,August,1
2,65,65.0,City Hotel,1,0,January,0
3,126,126.0,City Hotel,1,0,June,0
4,72,109.65,City Hotel,1,0,May,0
10,214,206.2,Resort Hotel,0,0,August,0
1,2,44.0,Resort Hotel,0,0,November,0
7,98,89.1,City Hotel,1,0,June,0
28,66,147.9,City Hotel,1,0,November,0
7,237,82.03,Resort Hotel,0,0,September,0
1,151,200.0,City Hotel,1,0,June,0
3,29,102.0,City Hotel,0,0,April,0
1,152,152.1,City Hotel,0,0,July,0
4,63,94.5,City Hotel,0,0,July,0
4,310,83.75,City Hotel,0,0,April,0
2,7,86.0,City Hotel,0,0,February,0
2,19,66.3,Resort Hotel,0,0,October,0
2,119,136.0,City Hotel,0,0,March,0
4,243,81.76,City Hotel,0,0,October,0
3,116,70.0,City Hotel,1,0,February,0
5,47,76.8,Resort Hotel,0,0,October,0
3,50,86.4,City Hotel,1,0,November,0
5,71,63.49,City Hotel,0,0,February,0
1,1,30.0,Resort Hotel,0,0,December,0
2,8,67.0,City Hotel,1,0,March,0
3,23,95.0,City Hotel,1,0,October,0
6,87,206.1,Resort Hotel,0,0,August,1
3,59,37.8,Resort Hotel,1,0,November,0
5,32,100.3,City Hotel,1,0,February,0
4,55,60.0,City Hotel,0,0,November,0
3,47,129.6,City Hotel,1,0,March,0
7,352,66.0,Resort Hotel,0,0,May,0
1,1,159.0,City Hotel,0,0,October,0
4,16,60.0,City Hotel,0,0,August,0
2,118,120.0,City Hotel,1,0,June,0
10,7,213.0,City Hotel,1,0,June,0
1,12,73.0,Resort Hotel,1,0,December,0
3,40,73.8,City Hotel,0,0,December,0
3,4,65.0,City Hotel,0,0,October,0
6,98,72.0,Resort Hotel,0,0,May,0
4,35,74.8,City Hotel,1,0,December,0
2,12,164.0,City Hotel,0,0,August,1
2,29,130.0,City Hotel,0,0,May,0
1,2,131.0,City Hotel,0,0,April,0
12,115,123.5,Resort Hotel,0,0,July,0
4,16,62.0,City Hotel,0,0,August,0
2,124,117.0,City Hotel,1,0,June,0
3,56,110.7,City Hotel,1,0,November,0
7,158,209.0,Resort Hotel,1,0,July,0
1,261,164.6,City Hotel,0,0,August,0
7,136,181.43,Resort Hotel,0,0,July,0
2,2,80.6,City Hotel,0,0,January,1
3,90,149.33,City Hotel,1,0,June,0
4,265,240.0,Resort Hotel,1,0,August,0
2,55,79.2,City Hotel,0,0,December,0
4,28,96.36,City Hotel,0,0,September,0
6,132,79.56,City Hotel,0,0,July,0
3,12,149.33,City Hotel,0,0,July,0
1,8,150.0,City Hotel,0,0,August,0
3,38,117.9,City Hotel,0,0,June,0
2,5,96.0,Resort Hotel,0,0,February,1
17,4,33.26,Resort Hotel,0,1,November,0
4,54,204.0,Resort Hotel,1,0,August,0
4,302,57.5,Resort Hotel,0,0,May,0
4,151,70.75,City Hotel,0,0,January,0
2,96,79.2,City Hotel,1,0,December,0
5,256,91.9,Resort Hotel,0,0,August,1
3,13,198.33,Resort Hotel,0,0,December,1
7,132,114.75,City Hotel,1,0,July,0
3,12,97.0,Resort Hotel,0,0,February,0
3,335,90.0,City Hotel,0,0,October,0
7,191,80.03,Resort Hotel,0,0,July,0
6,4,108.8,City Hotel,0,0,January,0
1,132,116.1,City Hotel,1,0,August,0
3,11,44.0,Resort Hotel,0,0,October,1
1,1,38.5,Resort Hotel,0,1,January,1
3,105,131.4,City Hotel,1,0,August,0
11,18,140.0,Resort Hotel,1,0,August,0
7,16,68.86,Resort Hotel,1,0,October,0
1,10,82.39,City Hotel,0,0,November,0
1,86,79.5,Resort Hotel,0,0,January,1
7,339,64.0,Resort Hotel,1,0,March,0
1,1,48.0,Resort Hotel,0,0,March,1
1,33,80.0,City Hotel,0,0,February,0
5,76,222.0,Resort Hotel,1,0,July,0
2,31,180.0,City Hotel,1,0,April,0
10,104,43.0,Resort Hotel,0,0,April,0
3,1,228.0,City Hotel,0,0,January,1
4,159,60.0,Resort Hotel,0,0,October,0
6,240,138.0,Resort Hotel,0,0,August,1
2,28,121.47,City Hotel,0,0,October,0
5,125,123.12,City Hotel,1,0,April,0
2,91,112.5,City Hotel,0,0,August,0
5,134,121.5,City Hotel,1,0,July,0
2,199,54.5,Resort Hotel,0,0,May,0
1,1,61.2,Resort Hotel,0,0,February,0
1,21,65.0,City Hotel,0,0,June,1
2,39,129.0,City Hotel,1,0,July,0
3,176,120.0,City Hotel,0,0,June,0
3,6,90.0,City Hotel,0,0,March,0
1,88,155.0,City Hotel,1,0,August,0
1,26,56.0,Resort Hotel,0,0,April,0
7,148,105.96,City Hotel,0,0,July,0
13,159,147.6,Resort Hotel,0,0,August,0
1,14,115.0,City Hotel,0,0,April,0
8,1,97.88,Resort Hotel,0,0,December,0
8,59,180.0,Resort Hotel,1,0,August,0
5,150,118.62,City Hotel,0,0,August,0
4,9,91.8,City Hotel,1,0,February,0
1,5,58.0,Resort Hotel,0,0,November,0
1,46,71.0,Resort Hotel,0,0,May,1
4,22,77.23,City Hotel,0,0,March,0
3,67,120.0,City Hotel,0,0,May,0
8,110,117.0,Resort Hotel,0,0,May,0
6,167,177.75,City Hotel,0,0,August,0
3,16,40.0,Resort Hotel,1,0,February,0
4,32,85.0,City Hotel,0,0,October,0
3,43,106.8,City Hotel,0,0,March,0
2,44,60.0,City Hotel,0,0,January,0
3,147,90.0,City Hotel,1,0,December,0
3,13,116.67,Resort Hotel,0,0,April,0
3,131,48.0,Resort Hotel,1,0,October,0
1,3,95.0,City Hotel,1,0,November,0
2,6,149.0,City Hotel,0,0,September,0
2,18,157.0,City Hotel,0,0,December,1
1,77,85.5,City Hotel,0,0,October,0
7,147,146.1,Resort Hotel,0,0,July,0
1,208,24.0,City Hotel,0,0,August,0
5,52,92.88,City Hotel,1,0,March,0
2,56,130.0,City Hotel,1,0,July,0
3,32,75.0,City Hotel,0,0,October,0
1,14,139.0,City Hotel,0,0,July,0
1,1,48.0,Resort Hotel,0,0,November,0
12,159,146.2,City Hotel,0,1,December,0
15,11,95.0,City Hotel,0,0,May,0
4,213,92.65,City Hotel,1,0,October,0
3,214,90.9,City Hotel,0,0,August,0
4,11,156.8,City Hotel,0,0,June,0
1,1,90.0,Resort Hotel,0,0,April,0
3,49,153.87,City Hotel,1,0,January,0
3,150,76.36,City Hotel,0,0,October,0
1,6,63.0,Resort Hotel,0,0,May,1
4,73,107.95,City Hotel,1,0,April,0
2,41,107.41,City Hotel,0,0,October,0
2,233,60.0,City Hotel,0,0,November,0
4,40,69.5,City Hotel,0,0,January,0
1,43,212.8,City Hotel,1,0,June,0
2,84,138.0,City Hotel,0,0,March,0
3,86,189.0,City Hotel,0,0,June,0
3,3,100.0,Resort Hotel,1,0,April,0
5,24,105.6,Resort Hotel,0,0,April,0
7,214,151.76,Resort Hotel,0,0,August,0
5,16,96.0,Resort Hotel,0,0,March,1
2,167,125.1,City Hotel,0,0,July,0
2,1,190.0,City Hotel,0,0,June,0
8,382,49.0,Resort Hotel,0,0,October,0
3,157,108.0,City Hotel,1,0,October,0
2,95,74.0,City Hotel,0,0,April,0
5,263,99.0,City Hotel,1,0,April,0
2,90,171.9,City Hotel,0,0,November,0
4,49,74.8,City Hotel,1,0,December,0
3,224,122.4,City Hotel,1,0,February,0
2,30,136.0,City Hotel,0,0,January,0
1,15,80.0,City Hotel,0,0,February,0
4,154,80.1,City Hotel,0,0,August,0
2,7,67.0,City Hotel,0,0,August,1
1,31,79.0,City Hotel,0,0,July,0
5,49,50.0,Resort Hotel,0,0,March,0
1,13,105.0,Resort Hotel,1,1,December,0
5,9,143.6,City Hotel,1,0,April,0
1,6,153.0,City Hotel,0,0,May,0
3,3,80.0,City Hotel,0,0,November,0
3,82,80.75,City Hotel,0,0,April,0
7,241,108.0,Resort Hotel,1,0,September,0
6,14,137.67,Resort Hotel,1,0,June,0
4,154,90.95,City Hotel,1,0,June,0
5,87,141.3,City Hotel,1,0,June,0
4,174,87.72,City Hotel,0,0,December,0
14,171,65.7,Resort Hotel,1,0,April,0
4,40,150.0,City Hotel,1,0,June,0
2,2,179.0,Resort Hotel,0,1,June,1
3,36,160.0,City Hotel,0,0,June,0
1,3,189.0,City Hotel,0,0,August,1
3,64,89.3,City Hotel,0,0,March,0
3,139,77.03,City Hotel,0,0,July,0
3,386,49.0,Resort Hotel,0,0,October,0
2,203,72.0,Resort Hotel,0,0,June,0
10,120,106.0,Resort Hotel,1,0,June,0
3,29,47.12,Resort Hotel,0,0,November,0
3,5,193.45,City Hotel,0,0,June,0
1,3,60.0,Resort Hotel,0,0,February,0
3,100,83.0,Resort Hotel,0,0,April,0
2,10,83.55,City Hotel,0,0,February,0
4,76,189.0,City Hotel,1,0,November,0
4,5,90.0,Resort Hotel,1,0,May,0
1,2,75.0,City Hotel,0,0,November,0
3,73,67.83,City Hotel,0,0,November,0
3,113,38.67,City Hotel,0,0,March,0
5,126,144.5,City Hotel,0,0,July,0
3,4,147.6,City Hotel,1,0,September,0
3,110,68.04,City Hotel,0,0,May,0
2,46,67.5,City Hotel,0,0,November,0
2,54,75.0,City Hotel,0,0,November,0
2,84,100.0,Resort Hotel,0,0,July,1
2,30,94.5,City Hotel,0,0,September,0
5,42,75.56,City Hotel,1,0,February,0
7,142,50.57,Resort Hotel,0,0,October,0
1,6,40.0,Resort Hotel,0,0,March,0
7,42,177.57,Resort Hotel,1,0,August,0
3,227,157.5,City Hotel,0,0,June,0
2,13,78.0,City Hotel,0,0,December,0
3,234,106.2,City Hotel,0,0,September,0
2,73,126.9,City Hotel,0,0,June,0
1,40,89.4,City Hotel,1,0,May,0
4,60,151.2,City Hotel,0,0,October,0
3,77,180.67,Resort Hotel,0,0,September,1
4,27,151.76,Resort Hotel,0,0,July,0
7,56,72.75,Resort Hotel,0,0,May,0
3,43,111.2,City Hotel,0,0,May,0
6,322,128.0,Resort Hotel,0,0,July,0
4,204,61.38,City Hotel,0,0,October,0
4,74,65.75,City Hotel,0,0,March,0
4,29,119.77,City Hotel,0,0,April,0
1,1,56.0,Resort Hotel,0,0,April,0
3,32,58.65,Resort Hotel,0,0,November,0
7,7,76.86,Resort Hotel,0,0,March,1
1,12,119.0,City Hotel,0,0,September,0
3,153,186.3,City Hotel,0,0,August,1
6,39,101.67,Resort Hotel,0,0,March,1
7,62,101.65,Resort Hotel,0,0,August,0
4,48,214.84,Resort Hotel,0,0,August,0
3,154,85.5,City Hotel,0,0,June,0
1,122,108.0,City Hotel,1,0,July,0
3,101,140.7,City Hotel,0,0,July,0
5,186,90.95,City Hotel,1,0,July,0
5,107,132.6,City Hotel,0,0,May,0
1,21,149.0,City Hotel,0,0,August,0
3,3,30.0,Resort Hotel,0,0,December,0
1,2,114.73,City Hotel,0,0,September,0
6,91,83.87,City Hotel,0,0,April,0
5,42,144.0,City Hotel,0,0,April,0
5,67,64.67,City Hotel,0,0,December,0
11,76,124.58,Resort Hotel,0,0,August,0
7,28,192.5,Resort Hotel,0,0,July,0
6,99,185.0,City Hotel,1,0,July,0
3,34,85.0,City Hotel,0,1,August,0
3,27,120.0,Resort Hotel,1,0,June,0
1,5,119.0,City Hotel,0,0,June,0
1,16,93.0,City Hotel,0,0,March,0
5,285,81.81,City Hotel,1,0,October,0
6,29,100.0,City Hotel,1,0,January,0
1,7,95.0,City Hotel,0,0,November,0
4,261,89.1,City Hotel,1,0,July,0
2,6,104.0,City Hotel,1,0,April,0
2,20,116.0,City Hotel,0,0,June,0
1,79,85.0,City Hotel,0,0,January,0
2,4,148.0,Resort Hotel,0,0,September,0
1,219,108.0,City Hotel,0,0,September,0
4,66,62.18,City Hotel,0,0,March,0
5,36,124.0,City Hotel,1,0,June,0
2,38,92.86,City Hotel,1,0,August,0
5,129,103.5,City Hotel,1,0,August,0
1,6,94.0,City Hotel,0,0,November,0
3,67,114.8,Resort Hotel,0,0,June,0
5,67,119.16,City Hotel,1,0,September,0
2,22,89.0,City Hotel,0,0,March,0
7,66,165.0,Resort Hotel,0,0,May,0
4,42,180.16,City Hotel,0,0,March,0
3,57,70.0,City Hotel,0,0,March,0
3,19,48.67,City Hotel,0,0,February,0
6,91,137.5,Resort Hotel,1,0,December,0
2,181,120.0,City Hotel,0,0,October,0
9,171,191.11,Resort Hotel,0,0,August,0
2,64,130.0,City Hotel,0,0,May,0
2,8,125.0,City Hotel,0,0,March,0
1,8,102.0,City Hotel,0,0,January,1
3,249,118.0,City Hotel,0,0,May,0
3,17,210.0,City Hotel,0,0,July,0
4,235,119.85,City Hotel,1,0,September,0
5,130,185.4,City Hotel,0,0,June,0
2,333,130.5,Resort Hotel,1,0,September,0
6,95,79.0,Resort Hotel,1,0,May,0
7,12,161.5,City Hotel,0,0,May,0
6,60,237.67,Resort Hotel,0,0,August,0
5,4,137.38,City Hotel,0,0,September,0
3,16,68.0,Resort Hotel,0,0,January,0
2,2,140.0,Resort Hotel,0,0,June,0
16,75,74.8,City Hotel,1,0,January,0
1,2,55.0,Resort Hotel,0,0,May,0
3,150,37.8,Resort Hotel,0,0,November,0
2,67,171.0,City Hotel,1,0,May,0
4,60,135.0,Resort Hotel,0,1,July,0
7,106,119.7,Resort Hotel,1,0,August,0
3,13,87.78,City Hotel,0,0,May,0
4,3,79.2,City Hotel,0,0,March,0
7,195,99.45,City Hotel,0,0,July,0
1,4,48.0,Resort Hotel,0,0,December,0
2,23,100.1,City Hotel,0,0,September,0
2,273,87.0,City Hotel,0,0,July,0
1,10,174.0,City Hotel,1,0,April,0
2,20,122.6,City Hotel,0,0,July,0
1,18,109.0,City Hotel,0,0,August,0
2,11,75.92,City Hotel,0,0,March,0
4,332,88.2,Resort Hotel,1,0,June,0
1,18,40.0,Resort Hotel,0,0,October,1
3,7,161.33,City Hotel,0,0,October,0
4,173,155.7,City Hotel,1,0,April,0
7,81,123.0,Resort Hotel,1,0,May,0
3,12,46.0,Resort Hotel,0,0,May,0
4,101,87.67,City Hotel,0,0,June,0
7,103,46.75,Resort Hotel,0,0,May,0
1,1,99.0,City Hotel,0,0,July,0
3,1,105.0,City Hotel,0,0,May,0
6,99,88.4,City Hotel,0,0,January,0
3,120,117.0,City Hotel,1,0,June,0
2,1,32.3,Resort Hotel,0,0,January,0
3,10,159.0,Resort Hotel,0,0,September,0
2,225,85.0,Resort Hotel,0,0,May,0
3,158,151.2,City Hotel,0,0,October,0
6,13,88.4,City Hotel,0,0,December,0
1,6,185.0,City Hotel,0,0,April,0
3,60,162.0,City Hotel,0,0,May,0
3,31,233.1,City Hotel,0,0,September,0
3,39,108.0,City Hotel,0,0,June,0
1,8,115.0,City Hotel,1,0,April,0
7,15,98.11,City Hotel,1,0,December,0
3,8,110.46,City Hotel,0,0,June,0
4,78,70.0,Resort Hotel,0,0,March,0
1,13,42.0,Resort Hotel,0,0,April,0
3,63,180.0,City Hotel,0,0,May,0
7,78,90.63,City Hotel,1,0,November,0
3,99,186.3,City Hotel,0,0,July,0
5,261,99.0,City Hotel,1,0,August,0
4,1,37.7,Resort Hotel,0,0,November,0
2,15,159.0,City Hotel,0,0,July,0
10,195,139.1,Resort Hotel,0,0,August,1
1,18,54.0,City Hotel,0,0,January,0
3,46,86.4,City Hotel,1,0,December,0
4,30,55.0,Resort Hotel,1,0,March,0
2,11,80.0,City Hotel,0,0,April,0
5,32,39.15,Resort Hotel,0,0,January,0
19,92,63.75,City Hotel,1,0,December,0
6,33,91.67,Resort Hotel,0,0,May,0
2,5,139.5,City Hotel,1,0,July,0
1,148,59.0,Resort Hotel,0,0,May,0
7,55,136.0,Resort Hotel,1,0,April,0
2,1,30.0,Resort Hotel,0,0,February,0
7,227,126.0,Resort Hotel,1,0,August,0
3,17,178.39,Resort Hotel,0,0,August,0
1,5,65.0,City Hotel,0,0,September,0
9,236,93.25,City Hotel,0,0,August,0
3,40,174.0,City Hotel,0,0,April,0
4,40,152.33,City Hotel,0,0,March,0
2,286,164.9,City Hotel,1,0,July,0
6,130,146.0,Resort Hotel,1,0,September,0
4,82,99.45,City Hotel,0,0,March,0
4,60,53.0,Resort Hotel,0,0,November,0
4,22,163.5,Resort Hotel,0,0,September,1
4,191,173.0,Resort Hotel,1,0,August,0
3,91,40.0,City Hotel,0,0,September,0
1,14,96.0,City Hotel,0,0,July,0
5,177,103.7,City Hotel,1,0,March,0
3,120,121.5,City Hotel,0,0,July,0
5,54,92.0,City Hotel,0,0,March,0
5,47,72.0,Resort Hotel,1,0,January,0
3,114,146.7,City Hotel,0,0,July,0
4,63,106.88,City Hotel,0,0,September,0
3,69,120.0,City Hotel,0,0,April,0
5,152,113.9,City Hotel,1,0,August,0
2,181,120.0,City Hotel,1,0,October,0
4,44,110.0,City Hotel,1,0,March,0
7,158,91.68,City Hotel,0,0,July,0
3,30,96.3,City Hotel,0,0,October,0
3,183,52.27,Resort Hotel,1,0,October,0
2,15,47.12,Resort Hotel,0,0,November,0
4,38,107.55,City Hotel,0,0,August,0
1,3,43.0,Resort Hotel,0,0,February,0
2,226,72.0,City Hotel,0,0,March,0
3,274,39.8,Resort Hotel,0,0,March,0
1,274,100.6,Resort Hotel,0,0,May,1
1,14,84.15,City Hotel,0,0,July,0
1,20,95.0,City Hotel,0,0,June,0
2,150,102.6,City Hotel,0,0,March,0
4,20,121.6,City Hotel,0,0,August,0
1,1,108.0,City Hotel,0,0,February,0
5,223,68.0,Resort Hotel,0,0,May,1
4,135,111.0,City Hotel,0,0,May,0
1,18,37.0,Resort Hotel,0,0,October,0
3,165,138.9,City Hotel,1,0,August,0
2,39,109.0,City Hotel,0,0,August,0
3,5,139.0,City Hotel,0,0,July,0
4,25,63.58,City Hotel,0,0,March,0
4,184,89.25,City Hotel,0,0,October,0
6,23,171.0,Resort Hotel,0,0,July,1
3,247,76.0,Resort Hotel,0,0,June,0
11,173,134.85,Resort Hotel,0,0,July,1
2,87,111.6,City Hotel,1,0,April,0
7,321,100.92,Resort Hotel,0,0,June,0
3,147,89.25,City Hotel,0,0,October,0
3,43,86.75,City Hotel,1,0,January,0
8,72,261.25,Resort Hotel,0,0,August,0
3,41,76.9,City Hotel,0,0,February,0
3,247,81.0,Resort Hotel,1,0,October,0
4,31,167.2,Resort Hotel,0,0,July,0
4,130,247.0,Resort Hotel,1,0,July,0
7,30,33.71,Resort Hotel,0,0,March,0
7,144,140.76,City Hotel,1,0,August,0
6,115,37.67,Resort Hotel,0,0,October,0
2,156,58.5,Resort Hotel,0,0,September,1
3,17,62.0,Resort Hotel,0,0,November,1
4,32,66.4,Resort Hotel,0,0,December,0
7,353,80.0,Resort Hotel,0,0,May,0
4,6,180.0,City Hotel,0,0,August,0
1,8,120.0,Resort Hotel,0,0,June,0
1,4,66.0,City Hotel,0,1,January,0
2,57,111.6,City Hotel,1,0,May,0
5,165,192.0,Resort Hotel,1,0,July,0
3,42,80.3,City Hotel,0,0,February,0
4,34,77.18,Resort Hotel,0,0,November,0
3,66,106.2,City Hotel,0,0,March,0
2,21,50.0,Resort Hotel,0,0,May,0
4,56,74.0,City Hotel,0,0,June,0
1,20,221.0,City Hotel,1,0,April,0
14,123,87.0,Resort Hotel,0,0,June,0
3,121,162.0,City Hotel,1,0,June,0
4,112,187.2,City Hotel,0,0,June,0
4,15,175.0,City Hotel,1,0,August,0
4,109,216.0,City Hotel,1,0,November,0
4,99,73.95,City Hotel,1,0,March,0
3,98,124.8,City Hotel,1,0,July,0
4,12,128.75,Resort Hotel,0,0,June,1
4,66,120.6,City Hotel,0,0,August,0
2,1,68.0,City Hotel,0,0,January,0
3,193,85.5,City Hotel,0,0,October,0
1,1,179.0,City Hotel,0,0,September,0
3,80,79.2,City Hotel,1,0,November,0
3,19,88.0,City Hotel,0,0,November,0
3,47,103.5,Resort Hotel,0,0,July,0
2,19,174.5,City Hotel,1,0,March,0
3,40,55.0,Resort Hotel,0,0,January,0
7,68,153.49,City Hotel,0,0,July,0
1,134,90.0,City Hotel,0,0,February,0
1,3,79.0,City Hotel,0,1,March,0
4,39,157.95,City Hotel,0,0,October,0
1,3,75.0,City Hotel,0,0,December,0
3,11,67.0,City Hotel,0,1,December,1
1,7,150.45,City Hotel,0,0,May,0
3,122,190.0,City Hotel,1,0,May,0
2,3,25.0,Resort Hotel,1,0,March,0
7,78,153.5,Resort Hotel,0,0,June,0
6,13,241.0,Resort Hotel,0,0,August,1
7,256,83.18,City Hotel,1,0,October,0
2,33,68.0,Resort Hotel,1,0,February,0
4,350,125.25,City Hotel,1,0,August,0
4,135,67.4,Resort Hotel,0,0,March,0
3,31,124.67,City Hotel,0,0,March,0
3,109,159.0,City Hotel,0,0,April,0
3,5,67.0,City Hotel,0,0,August,0
1,4,68.0,Resort Hotel,0,0,January,0
5,4,170.0,City Hotel,0,0,September,0
5,3,124.63,City Hotel,0,0,August,0
5,24,101.0,Resort Hotel,1,0,September,0
7,94,70.95,Resort Hotel,0,0,April,0
1,44,73.5,Resort Hotel,0,0,November,1
2,49,93.6,City Hotel,1,0,January,0
3,10,163.33,City Hotel,1,0,May,0
2,81,90.0,City Hotel,0,0,May,0
1,208,157.0,City Hotel,0,0,August,0
5,68,109.65,City Hotel,1,0,April,0
3,123,144.0,City Hotel,1,0,June,0
1,52,70.0,City Hotel,1,0,January,0
4,48,63.75,City Hotel,0,0,July,0
7,213,175.14,City Hotel,0,0,October,0
4,200,187.5,City Hotel,0,0,August,0
7,91,168.46,Resort Hotel,0,0,August,0
2,47,125.1,City Hotel,0,0,September,0
4,28,93.4,City Hotel,0,0,September,0
4,3,95.0,City Hotel,0,0,June,0
3,33,260.0,Resort Hotel,1,0,July,0
3,177,103.5,City Hotel,1,0,January,0
1,105,55.8,Resort Hotel,1,0,November,0
1,22,89.0,City Hotel,0,0,September,0
3,20,122.33,City Hotel,0,0,January,0
2,9,149.0,City Hotel,0,0,August,0
1,1,240.0,City Hotel,0,0,August,0
4,192,99.45,City Hotel,1,0,August,0
5,97,117.9,City Hotel,0,0,August,0
2,1,45.0,Resort Hotel,0,1,April,0
4,13,139.0,Resort Hotel,0,0,October,0
7,13,111.0,Resort Hotel,0,0,July,0
7,171,86.4,Resort Hotel,0,0,July,0
2,35,118.8,City Hotel,0,0,April,0
4,114,88.4,City Hotel,1,0,January,0
5,93,153.0,City Hotel,0,0,June,0
2,121,79.2,City Hotel,0,0,November,0
6,211,85.0,City Hotel,0,0,August,0
3,200,72.25,City Hotel,1,0,August,0
4,22,213.0,City Hotel,0,0,October,0
1,5,158.0,City Hotel,1,0,September,0
10,252,64.9,Resort Hotel,0,0,June,0
2,144,140.4,City Hotel,0,0,June,0
1,38,67.5,City Hotel,1,0,February,0
1,1,170.0,Resort Hotel,0,0,July,0
3,185,60.0,City Hotel,0,0,March,0
2,69,84.0,City Hotel,0,0,September,0
3,64,64.37,City Hotel,0,0,November,0
2,44,225.0,Resort Hotel,0,0,July,1
1,18,158.0,City Hotel,0,0,February,0
4,127,80.0,City Hotel,1,0,April,0
2,1,32.0,Resort Hotel,0,0,December,0
7,221,53.12,Resort Hotel,0,0,June,0
4,30,140.88,City Hotel,0,0,November,0
7,102,75.65,City Hotel,0,0,August,0
1,4,42.0,Resort Hotel,0,0,October,0
3,40,145.2,City Hotel,0,0,October,0
4,143,130.5,City Hotel,0,0,August,0
4,22,74.8,City Hotel,0,0,January,0
2,1,150.0,City Hotel,0,0,May,0
1,1,65.0,Resort Hotel,0,1,March,0
2,78,85.0,City Hotel,0,0,January,0
4,262,73.95,City Hotel,1,0,December,0
3,16,76.0,City Hotel,0,0,March,0
5,63,99.0,City Hotel,0,0,April,0
7,57,42.0,Resort Hotel,0,0,January,0
2,192,81.0,Resort Hotel,0,0,April,0
2,120,94.5,City Hotel,0,0,July,0
3,82,98.55,City Hotel,0,0,April,0
2,14,80.0,City Hotel,0,0,February,0
7,101,196.0,Resort Hotel,1,0,August,0
5,67,32.02,Resort Hotel,0,0,December,0
4,38,259.0,Resort Hotel,0,0,July,0
6,144,176.0,Resort Hotel,1,0,August,0
1,26,85.0,Resort Hotel,1,0,April,0
5,10,76.0,Resort Hotel,0,0,April,1
3,2,65.0,City Hotel,0,0,October,0
4,10,83.73,City Hotel,1,0,December,0
3,50,86.4,City Hotel,0,0,March,0
4,26,286.25,Resort Hotel,1,0,August,0
5,70,111.6,City Hotel,1,0,April,0
1,566,59.0,City Hotel,1,0,January,0
3,174,100.0,City Hotel,0,0,July,0
3,33,303.0,Resort Hotel,1,0,July,0
4,29,107.0,Resort Hotel,0,0,July,0
10,227,81.0,Resort Hotel,1,0,May,0
5,3,96.8,City Hotel,0,0,May,0
2,29,55.8,Resort Hotel,0,0,November,0
14,18,175.57,Resort Hotel,0,1,May,0
3,28,84.0,City Hotel,0,0,September,0
4,98,70.0,City Hotel,0,0,November,0
6,82,51.0,Resort Hotel,0,0,October,0
7,271,72.2,Resort Hotel,0,0,June,0
3,111,94.78,City Hotel,0,0,August,0
2,2,201.0,City Hotel,0,0,July,0
4,96,74.8,City Hotel,1,0,March,0
3,22,75.0,City Hotel,0,0,February,0
4,201,104.85,Resort Hotel,0,0,August,0
5,115,97.75,City Hotel,0,0,July,0
7,132,96.56,City Hotel,0,0,August,0
3,121,76.5,City Hotel,1,0,August,0
1,8,85.0,City Hotel,1,0,November,0
1,5,122.0,City Hotel,0,0,July,0
7,265,101.43,Resort Hotel,0,0,September,0
3,129,125.85,City Hotel,1,0,March,0
4,193,89.25,City Hotel,0,0,August,0
3,18,110.0,City Hotel,1,0,October,0
3,215,75.0,City Hotel,0,0,November,0
7,153,137.14,Resort Hotel,1,0,July,0
14,43,170.61,City Hotel,1,0,March,0
4,245,95.0,Resort Hotel,0,0,September,0
2,81,90.0,City Hotel,0,0,May,0
4,40,60.0,City Hotel,0,0,November,0
1,8,100.0,City Hotel,0,0,June,1
7,147,50.57,Resort Hotel,0,0,October,0
4,69,110.08,City Hotel,0,0,April,0
4,238,97.75,City Hotel,0,0,March,0
2,7,138.0,City Hotel,1,0,September,0
3,35,85.0,City Hotel,0,0,March,0
1,193,46.0,Resort Hotel,0,0,October,0
1,23,75.0,Resort Hotel,0,0,December,0
4,93,135.43,City Hotel,0,0,June,0
4,34,58.0,Resort Hotel,1,0,December,0
1,9,63.0,Resort Hotel,0,0,December,0
7,126,192.0,Resort Hotel,1,0,July,0
4,32,190.0,City Hotel,0,0,April,0
4,91,127.5,City Hotel,0,0,May,0
7,8,187.43,City Hotel,0,0,September,0
9,38,154.44,City Hotel,0,0,May,0
4,120,80.75,City Hotel,0,0,April,0
2,231,86.63,City Hotel,1,0,August,0
1,84,80.0,City Hotel,0,0,November,0
1,28,56.0,Resort Hotel,1,0,January,0
3,116,126.0,City Hotel,0,0,May,0
2,20,57.0,Resort Hotel,0,0,January,0
7,118,107.95,City Hotel,0,0,July,0
1,6,160.0,City Hotel,0,0,June,0
7,13,161.1,Resort Hotel,0,0,August,0
4,64,75.0,City Hotel,0,0,March,0
1,1,37.0,Resort Hotel,0,0,March,0
14,272,42.81,Resort Hotel,0,0,May,0
3,28,80.0,City Hotel,0,0,March,0
1,84,117.0,City Hotel,0,0,April,0
2,545,62.0,City Hotel,1,0,January,0
3,38,76.5,City Hotel,1,0,March,0
4,257,103.0,Resort Hotel,0,0,May,0
2,77,99.9,City Hotel,0,0,October,0
3,104,88.01,City Hotel,0,0,July,0
4,34,60.48,Resort Hotel,0,0,November,0
1,14,100.0,City Hotel,1,0,October,0
1,2,25.0,Resort Hotel,0,0,November,0
3,132,195.0,City Hotel,1,0,August,0
